id	TCGA-UB-A7ME_Alive	TCGA-DD-A4NL_Alive	TCGA-DD-A11C_Alive	TCGA-2Y-A9H7_Alive	TCGA-RC-A7S9_Alive	TCGA-G3-AAV2_Alive	TCGA-DD-A1EI_Alive	TCGA-FV-A496_Alive	TCGA-DD-AADL_Alive	TCGA-ZS-A9CF_Alive	TCGA-ZS-A9CFa_Alive	TCGA-RC-A6M3_Alive	TCGA-DD-AACJ_Alive	TCGA-DD-AACG_Dead	TCGA-UB-A7MF_Dead	TCGA-CC-A9FU_Alive	TCGA-DD-A3A4_Dead	TCGA-DD-AAD6_Alive	TCGA-DD-A115_Dead	TCGA-DD-A3A9_Dead	TCGA-DD-A119_Dead
ENSG00000218582.2	0.505077	0.408318	0.455639	0.563175	0.683862	0.286957	0.431264	0.480066	0.337687	0.175109	0.175109	0.83542	0.74474	0.361877	1.01081	0.597684	0.532361	0.313772	0.25821	0.637079	0.385399
ENSG00000126803.9	0.683862	0.313772	0.563175	0.83542	0.505077	0.532361	0.637079	0.480066	0.455639	0.223321	0.223321	0.431264	0.408318	0.74474	0.286957	1.01081	0.25821	0.175109	0.597684	0.385399	0.337687
ENSG00000242407.1	0.683862	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	1.01081	0.505077	0.532361	0.563175	0.597684	0.637079	0.74474
ENSG00000262663.1	0.313772	0.408318	0.597684	0.74474	0.637079	0.337687	0.25821	0.683862	0.563175	0.83542	0.83542	0.505077	0.431264	0.455639	0.286957	0.532361	0.361877	0.480066	0.223321	0.385399	0.175109
ENSG00000188322.4	0.683862	0.385399	0.74474	0.361877	1.01081	0.286957	0.455639	0.175109	0.408318	0.597684	0.597684	0.637079	0.505077	0.337687	0.563175	0.532361	0.223321	0.25821	0.480066	0.431264	0.313772
ENSG00000253177.1	0.480066	0.563175	1.01081	0.597684	0.286957	0.532361	0.683862	0.385399	0.408318	0.74474	0.74474	0.431264	0.313772	0.25821	0.337687	0.455639	0.83542	0.223321	0.361877	0.505077	0.175109
ENSG00000107438.7	6.0265	5.42913	5.12896	6.45857	5.77501	5.96227	6.11303	5.05851	5.09078	5.87624	5.87624	5.63542	6.62937	6.77237	5.20341	7.15487	5.44495	5.39313	1.01081	7.28995	5.4653
ENSG00000271049.1	0.505077	0.175109	0.597684	0.223321	0.683862	0.25821	0.563175	0.74474	0.83542	0.286957	0.286957	0.637079	0.313772	0.337687	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.532361
ENSG00000156096.11	6.49349	7.99668	6.87412	8.71341	7.44564	6.04807	8.14819	7.81473	7.76542	5.90953	5.90953	1.01081	10.0106	6.69764	9.01198	6.73703	8.41381	9.08663	8.38928	5.05461	9.02416
ENSG00000211683.3	0.74474	0.532361	0.431264	0.25821	0.455639	0.337687	0.408318	0.361877	1.01081	0.683862	0.683862	0.480066	0.563175	0.313772	0.286957	0.637079	0.385399	0.597684	0.223321	0.505077	0.175109
ENSG00000155100.9	0.431264	0.25821	0.532361	0.313772	0.286957	0.385399	1.01081	0.337687	0.74474	0.637079	0.637079	0.683862	0.505077	0.455639	0.223321	0.563175	0.408318	0.597684	0.361877	0.175109	0.83542
ENSG00000105887.10	0.361877	0.223321	1.01081	0.408318	0.385399	0.431264	0.74474	0.25821	5.03854	0.563175	0.563175	0.637079	0.313772	0.597684	0.286957	0.83542	0.480066	0.455639	0.683862	0.532361	0.337687
ENSG00000103381.10	0.455639	0.385399	0.532361	0.175109	0.25821	1.01081	0.337687	0.431264	0.74474	0.563175	0.563175	0.286957	0.505077	0.480066	0.223321	0.683862	0.83542	0.313772	0.597684	0.361877	0.408318
ENSG00000049769.11	0.83542	0.408318	0.175109	0.505077	0.431264	1.01081	0.455639	0.683862	0.385399	0.337687	0.337687	0.597684	0.637079	0.563175	0.532361	0.313772	0.25821	0.286957	0.223321	0.480066	0.74474
ENSG00000229863.1	0.505077	0.83542	0.175109	0.223321	0.597684	0.25821	0.286957	0.313772	0.337687	0.361877	0.361877	0.683862	0.563175	0.408318	1.01081	0.637079	0.431264	0.455639	0.480066	0.74474	0.532361
ENSG00000211951.2	1.01081	0.597684	0.431264	0.637079	0.505077	0.175109	0.74474	0.455639	0.223321	0.532361	0.532361	0.286957	0.313772	0.337687	0.83542	0.683862	0.361877	0.385399	0.480066	0.563175	0.408318
ENSG00000267127.5	0.480066	0.385399	0.361877	0.408318	0.505077	0.74474	0.455639	0.532361	0.683862	0.431264	0.431264	1.01081	0.25821	0.286957	0.83542	0.637079	0.313772	0.223321	0.175109	0.597684	0.337687
ENSG00000274397.1	0.637079	0.175109	0.223321	0.25821	0.74474	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.683862
ENSG00000224011.1	0.408318	0.175109	0.286957	0.313772	0.337687	0.361877	0.597684	0.431264	0.455639	0.505077	0.505077	0.385399	0.683862	0.83542	0.74474	0.637079	0.480066	0.25821	0.223321	0.532361	1.01081
ENSG00000241926.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.83542	0.337687	1.01081	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000186496.9	0.532361	0.385399	0.683862	0.313772	0.505077	0.597684	0.637079	0.431264	1.01081	0.563175	0.563175	0.83542	0.74474	0.361877	0.25821	0.337687	0.455639	0.223321	0.408318	0.175109	0.286957
ENSG00000175267.13	0.597684	0.175109	0.223321	0.25821	0.563175	0.480066	0.286957	0.431264	0.455639	0.532361	0.532361	1.01081	0.505077	0.313772	0.74474	0.83542	0.683862	0.337687	0.361877	0.385399	0.637079
ENSG00000235111.1	0.597684	0.563175	0.637079	0.313772	0.408318	0.223321	0.455639	0.337687	0.683862	0.286957	0.286957	0.25821	1.01081	0.532361	0.74474	0.361877	0.175109	0.83542	0.385399	0.480066	0.431264
ENSG00000136881.10	1.01081	7.46193	7.69222	6.28762	7.00754	8.08914	6.7255	7.89786	7.45722	8.19908	8.19908	6.39594	7.37761	5.74816	5.90062	0.83542	8.08141	7.77178	8.29037	6.88834	7.10287
ENSG00000272368.2	0.25821	0.385399	0.431264	0.175109	0.408318	0.83542	0.361877	0.74474	0.313772	0.455639	0.455639	1.01081	0.286957	0.637079	0.505077	0.480066	0.563175	0.683862	0.337687	0.532361	0.223321
ENSG00000256973.1	0.385399	0.74474	0.431264	0.480066	0.408318	0.175109	0.597684	0.683862	0.637079	1.01081	1.01081	0.563175	0.223321	0.25821	0.361877	0.505077	0.532361	0.286957	0.455639	0.313772	0.337687
ENSG00000251333.3	1.01081	0.175109	0.532361	0.337687	0.637079	0.480066	0.683862	0.563175	0.431264	0.286957	0.286957	0.505077	0.408318	0.313772	0.74474	0.83542	0.361877	0.25821	0.597684	0.223321	0.455639
ENSG00000270479.1	0.563175	0.175109	0.223321	0.25821	0.286957	0.74474	0.313772	0.337687	0.361877	0.83542	0.83542	0.385399	0.637079	0.408318	0.431264	0.683862	0.455639	0.480066	0.505077	0.532361	0.597684
ENSG00000211858.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000244018.1	0.74474	0.175109	0.455639	0.223321	0.597684	0.25821	0.431264	0.480066	0.505077	0.683862	0.683862	0.83542	0.408318	0.286957	0.563175	0.313772	0.532361	0.637079	0.337687	0.361877	0.385399
ENSG00000280017.1	0.408318	0.175109	1.01081	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000243910.6	0.25821	0.385399	0.683862	0.175109	1.01081	0.408318	0.313772	0.223321	0.637079	0.74474	0.74474	0.563175	0.431264	0.361877	0.505077	0.480066	0.286957	0.597684	0.532361	0.455639	0.337687
ENSG00000216168.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000234184.4	1.01081	0.175109	0.337687	0.361877	0.637079	0.431264	0.532361	0.505077	0.480066	0.455639	0.455639	0.408318	0.385399	0.83542	0.74474	0.563175	0.313772	0.286957	0.25821	0.223321	0.683862
ENSG00000258784.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000184182.17	0.337687	0.25821	0.223321	0.480066	0.385399	0.431264	0.563175	0.175109	0.505077	0.313772	0.313772	0.74474	0.532361	1.01081	0.597684	0.637079	0.286957	0.455639	0.408318	0.83542	0.683862
ENSG00000221069.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000266862.1	0.83542	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000106080.9	0.337687	0.286957	0.455639	0.431264	0.505077	0.385399	0.637079	0.597684	0.74474	0.563175	0.563175	1.01081	0.361877	0.175109	0.408318	0.83542	0.683862	0.532361	0.313772	0.25821	0.223321
ENSG00000188800.5	0.313772	0.175109	0.683862	0.223321	0.25821	0.83542	0.286957	0.480066	0.532361	0.597684	0.597684	0.563175	0.337687	0.361877	0.385399	0.505077	0.408318	0.431264	0.637079	1.01081	0.74474
ENSG00000211693.2	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.83542	1.01081	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000005801.15	0.563175	0.175109	0.361877	0.505077	0.480066	0.25821	0.637079	0.532361	0.83542	0.683862	0.683862	1.01081	0.337687	0.408318	0.455639	0.597684	0.223321	0.313772	0.431264	0.385399	0.286957
ENSG00000254673.1	0.683862	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.83542	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.74474
ENSG00000135127.10	0.597684	0.385399	0.532361	0.313772	1.01081	0.286957	0.563175	0.74474	0.83542	0.337687	0.337687	0.637079	0.505077	0.175109	0.431264	0.25821	0.361877	0.223321	0.480066	0.408318	0.455639
ENSG00000162624.13	0.683862	0.175109	1.01081	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.408318	0.637079	0.431264	0.455639	0.83542	0.480066	0.505077	0.532361	0.74474	0.563175
ENSG00000228376.3	0.505077	0.175109	0.455639	0.74474	1.01081	0.597684	0.223321	0.532361	0.480066	0.25821	0.25821	0.83542	0.563175	0.286957	0.683862	0.637079	0.313772	0.337687	0.361877	0.385399	0.408318
ENSG00000278887.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000277575.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000225726.1	0.175109	0.286957	0.637079	0.74474	0.431264	0.480066	0.532361	0.505077	1.01081	0.455639	0.455639	0.408318	0.385399	0.361877	0.337687	0.563175	0.313772	0.683862	0.25821	0.223321	0.597684
ENSG00000158470.5	0.83542	0.408318	0.563175	0.480066	0.223321	0.175109	0.683862	0.361877	0.385399	0.455639	0.455639	0.431264	0.286957	0.337687	0.74474	0.637079	0.313772	0.532361	0.597684	1.01081	0.25821
ENSG00000259957.2	0.361877	0.175109	0.223321	0.83542	0.25821	0.286957	0.683862	0.313772	0.337687	1.01081	1.01081	0.385399	0.408318	0.431264	0.74474	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000159899.13	0.480066	0.455639	0.223321	0.563175	0.337687	0.74474	0.683862	0.597684	0.83542	0.361877	0.361877	0.532361	0.408318	0.505077	0.637079	0.175109	0.286957	1.01081	0.313772	0.385399	0.431264
ENSG00000182518.12	0.286957	0.25821	0.385399	0.532361	0.83542	0.337687	0.505077	0.313772	0.683862	0.637079	0.637079	0.431264	0.480066	0.223321	0.455639	0.175109	0.361877	0.74474	0.408318	0.597684	0.563175
ENSG00000225457.1	0.361877	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.683862	0.74474	0.83542	0.83542	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684
ENSG00000239112.1	1.01081	0.175109	0.223321	0.25821	0.637079	0.286957	0.313772	0.683862	0.337687	0.83542	0.83542	0.74474	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175
ENSG00000165169.9	0.361877	0.480066	0.597684	0.532361	0.505077	0.385399	0.83542	0.25821	0.74474	0.683862	0.683862	0.455639	0.313772	0.408318	0.286957	0.175109	1.01081	0.337687	0.431264	0.223321	0.563175
ENSG00000239983.1	1.01081	0.175109	0.223321	0.25821	0.74474	0.286957	0.313772	0.637079	0.337687	0.361877	0.361877	0.385399	0.563175	0.408318	0.597684	0.431264	0.455639	0.480066	0.505077	0.83542	0.683862
ENSG00000240624.1	0.74474	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.597684	0.361877	0.83542	0.83542	0.385399	0.408318	0.637079	0.431264	0.455639	0.480066	0.505077	0.683862	0.532361	0.563175
ENSG00000250376.1	0.385399	0.408318	0.83542	0.637079	0.532361	0.286957	0.480066	0.337687	0.361877	0.597684	0.597684	0.74474	0.563175	0.25821	0.505077	0.683862	0.431264	1.01081	0.313772	0.223321	0.175109
ENSG00000213873.4	0.408318	0.175109	0.223321	0.25821	0.286957	0.683862	0.313772	0.337687	0.361877	0.385399	0.385399	0.74474	0.637079	0.431264	0.455639	0.83542	0.480066	1.01081	0.505077	0.532361	0.563175
ENSG00000236312.3	0.480066	0.431264	0.337687	0.683862	0.597684	0.74474	0.223321	0.455639	0.25821	0.532361	0.532361	0.385399	0.637079	0.313772	0.361877	1.01081	0.505077	0.83542	0.175109	0.408318	0.563175
ENSG00000159322.16	0.505077	0.313772	0.532361	0.480066	0.361877	0.455639	0.431264	0.25821	0.563175	0.74474	0.74474	0.83542	0.223321	0.286957	0.637079	0.597684	0.337687	1.01081	0.408318	0.385399	0.175109
ENSG00000280039.1	0.637079	0.385399	0.597684	0.286957	0.408318	0.505077	0.431264	0.455639	0.563175	0.74474	0.74474	1.01081	0.25821	0.361877	0.480066	0.532361	0.313772	0.83542	0.337687	0.223321	0.175109
ENSG00000258407.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000260757.1	0.337687	0.532361	0.597684	0.480066	0.286957	0.505077	0.455639	0.563175	0.83542	0.74474	0.74474	0.431264	1.01081	0.385399	0.313772	0.25821	0.361877	0.408318	0.683862	0.223321	0.175109
ENSG00000203819.6	0.74474	0.223321	0.286957	0.83542	0.408318	0.313772	0.505077	0.597684	0.563175	0.637079	0.637079	0.683862	0.361877	0.455639	0.431264	0.532361	0.25821	0.175109	0.385399	0.337687	0.480066
ENSG00000224975.1	0.455639	0.337687	0.505077	0.361877	0.431264	0.385399	0.532361	0.408318	0.83542	1.01081	1.01081	0.74474	0.25821	0.223321	0.480066	0.286957	0.597684	0.563175	0.637079	0.175109	0.313772
ENSG00000171368.11	1.01081	0.361877	0.480066	0.223321	0.408318	0.286957	0.455639	0.25821	0.683862	0.74474	0.74474	0.563175	0.505077	0.313772	0.597684	0.175109	0.385399	0.337687	0.637079	0.532361	0.431264
ENSG00000265690.6	0.683862	1.01081	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.83542	0.563175	0.597684	0.637079	0.74474
ENSG00000251323.2	0.505077	0.597684	0.337687	0.223321	0.25821	0.637079	0.563175	1.01081	0.683862	0.408318	0.408318	0.532361	0.385399	0.313772	0.361877	0.455639	0.286957	0.74474	0.83542	0.431264	0.480066
ENSG00000170777.10	0.83542	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000205363.5	0.74474	0.480066	0.597684	0.385399	0.361877	0.683862	0.83542	0.313772	0.505077	0.532361	0.532361	0.337687	0.455639	0.223321	0.286957	0.408318	0.431264	0.175109	0.563175	1.01081	0.637079
ENSG00000160185.12	0.83542	0.408318	0.385399	0.683862	0.431264	0.313772	0.637079	0.223321	0.25821	0.455639	0.455639	0.532361	0.175109	0.563175	1.01081	0.505077	0.286957	0.337687	0.480066	0.74474	0.361877
ENSG00000151812.13	0.455639	0.563175	0.175109	0.74474	0.532361	0.223321	0.637079	0.25821	0.286957	1.01081	1.01081	0.83542	0.505077	0.337687	0.683862	0.361877	0.385399	0.408318	0.597684	0.431264	0.480066
ENSG00000248238.1	0.361877	0.175109	0.637079	0.431264	0.223321	0.455639	0.25821	0.532361	1.01081	0.83542	0.83542	0.286957	0.597684	0.480066	0.313772	0.505077	0.337687	0.74474	0.563175	0.408318	0.385399
ENSG00000181830.8	5.7128	5.62063	0.505077	0.361877	0.683862	0.408318	5.1193	5.06409	5.04755	0.431264	0.431264	0.74474	5.01518	0.563175	0.532361	0.480066	0.637079	0.385399	1.01081	0.455639	0.83542
ENSG00000279213.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000182534.12	0.455639	0.286957	0.337687	0.480066	0.223321	0.313772	0.532361	0.74474	0.83542	0.361877	0.361877	0.175109	0.683862	0.505077	0.408318	0.637079	0.563175	0.597684	0.385399	1.01081	0.431264
ENSG00000235652.6	0.313772	0.597684	0.563175	0.175109	0.223321	1.01081	0.431264	0.683862	0.505077	0.83542	0.83542	0.532361	0.637079	0.25821	0.337687	0.385399	0.286957	0.455639	0.408318	0.480066	0.361877
ENSG00000204278.11	0.385399	0.175109	0.223321	0.25821	0.286957	0.83542	0.313772	0.337687	0.361877	1.01081	1.01081	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000184983.8	5.9643	0.74474	5.57692	5.87048	6.20185	5.33894	5.8616	1.01081	5.65344	5.36987	5.36987	5.20823	6.67187	6.4659	6.72885	6.1934	0.83542	5.49953	5.31129	6.12319	6.36713
ENSG00000281379.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000243107.1	0.683862	0.83542	0.431264	0.74474	0.175109	0.223321	0.505077	0.532361	1.01081	0.637079	0.637079	0.480066	0.408318	0.286957	0.313772	0.597684	0.455639	0.337687	0.361877	0.563175	0.385399
ENSG00000153832.10	0.431264	0.563175	0.361877	0.25821	0.313772	0.597684	0.637079	0.505077	0.83542	0.683862	0.683862	0.480066	0.408318	0.175109	0.337687	0.455639	0.74474	0.286957	0.385399	1.01081	0.223321
ENSG00000211979.2	0.74474	0.175109	0.480066	1.01081	0.563175	0.223321	0.455639	0.597684	0.25821	0.683862	0.683862	0.637079	0.286957	0.313772	0.532361	0.83542	0.337687	0.361877	0.385399	0.408318	0.431264
ENSG00000196776.13	0.25821	0.337687	0.683862	0.385399	0.597684	0.505077	0.637079	0.313772	0.563175	0.408318	0.408318	1.01081	0.223321	0.83542	0.532361	0.455639	0.361877	0.175109	0.480066	0.286957	0.74474
ENSG00000253010.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000258564.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000250488.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	1.01081	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000260452.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000107147.10	0.74474	0.505077	0.83542	0.385399	0.455639	0.637079	0.563175	0.480066	0.286957	0.597684	0.597684	0.683862	0.337687	0.361877	0.431264	0.25821	0.223321	0.175109	0.408318	1.01081	0.313772
ENSG00000259036.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.74474	0.74474	1.01081	0.431264	0.455639	0.480066	0.505077	0.83542	0.532361	0.563175	0.597684	0.637079
ENSG00000280270.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.83542	0.313772	0.337687	1.01081	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000172179.10	0.385399	0.175109	0.223321	0.25821	0.286957	1.01081	0.83542	0.313772	0.337687	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000132561.12	0.83542	0.385399	0.455639	0.683862	0.175109	0.286957	1.01081	0.532361	0.74474	0.563175	0.563175	0.337687	0.361877	0.637079	0.25821	0.480066	0.431264	0.223321	0.505077	0.408318	0.313772
ENSG00000277561.3	0.597684	0.74474	0.313772	0.532361	0.683862	0.408318	0.480066	0.83542	0.563175	0.431264	0.431264	1.01081	0.385399	0.361877	0.337687	0.637079	0.286957	0.25821	0.223321	0.455639	0.175109
ENSG00000259947.1	0.597684	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.683862	0.361877	1.01081	1.01081	0.385399	0.408318	0.83542	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.637079
ENSG00000105880.4	0.637079	0.683862	0.563175	0.83542	0.480066	0.337687	0.431264	0.597684	0.361877	0.385399	0.385399	0.74474	0.313772	1.01081	0.408318	0.455639	0.286957	0.25821	0.223321	0.505077	0.175109
ENSG00000166704.10	0.83542	0.223321	0.408318	0.431264	0.532361	0.361877	0.385399	0.455639	0.597684	0.505077	0.505077	0.74474	0.175109	0.683862	0.480066	1.01081	0.286957	0.313772	0.337687	0.637079	0.25821
ENSG00000279454.1	0.408318	0.175109	1.01081	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000184752.11	0.83542	0.286957	0.532361	0.597684	1.01081	0.431264	0.563175	0.337687	0.74474	0.408318	0.408318	5.23531	0.505077	0.637079	5.4816	0.480066	0.313772	0.361877	0.455639	0.683862	5.19938
ENSG00000262095.1	1.01081	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	0.505077	0.74474	0.83542	0.532361	0.563175	0.597684	0.637079
ENSG00000044090.7	0.83542	0.175109	0.597684	0.563175	0.505077	0.25821	0.385399	0.637079	0.74474	0.313772	0.313772	0.455639	0.361877	0.223321	1.01081	0.532361	0.286957	0.480066	0.431264	0.683862	0.408318
ENSG00000212024.2	0.408318	0.175109	0.223321	1.01081	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000279858.1	0.563175	0.683862	0.480066	0.83542	0.175109	0.597684	0.223321	0.25821	0.532361	0.286957	0.286957	0.637079	0.337687	0.361877	0.505077	0.385399	0.408318	0.431264	0.74474	1.01081	0.455639
ENSG00000241684.4	0.597684	0.637079	0.74474	0.361877	0.286957	0.455639	0.83542	0.683862	0.505077	1.01081	1.01081	0.563175	0.25821	0.223321	0.313772	0.385399	0.337687	0.431264	0.532361	0.175109	0.408318
ENSG00000260443.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.83542	0.455639	0.480066	0.505077	0.532361	0.74474	1.01081	0.563175	0.597684	0.637079
ENSG00000259783.4	0.337687	0.408318	0.25821	0.563175	0.286957	1.01081	0.455639	0.175109	0.480066	0.683862	0.683862	0.505077	0.83542	0.74474	0.597684	0.313772	0.361877	0.637079	0.223321	0.385399	0.532361
ENSG00000231393.1	0.361877	0.175109	0.223321	0.683862	0.25821	0.286957	0.313772	0.83542	0.337687	1.01081	1.01081	0.385399	0.408318	0.431264	0.455639	0.74474	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000103522.14	1.01081	0.385399	0.480066	0.455639	0.74474	0.313772	0.683862	0.361877	0.25821	0.505077	0.505077	0.637079	0.175109	0.408318	0.83542	0.532361	0.223321	0.286957	0.431264	0.597684	0.337687
ENSG00000268568.1	0.385399	0.223321	0.337687	0.408318	0.637079	0.455639	0.25821	0.313772	0.431264	0.83542	0.83542	0.563175	0.597684	1.01081	0.361877	0.74474	0.175109	0.683862	0.286957	0.532361	0.505077
ENSG00000205981.5	0.361877	0.25821	1.01081	0.637079	0.286957	0.597684	0.313772	0.175109	0.532361	0.683862	0.683862	0.223321	0.431264	0.83542	0.408318	0.455639	0.563175	0.505077	0.337687	0.385399	0.480066
ENSG00000262248.1	0.361877	1.01081	0.563175	0.408318	0.431264	0.313772	0.385399	0.532361	0.83542	0.683862	0.683862	0.74474	0.337687	0.286957	0.597684	0.455639	0.480066	0.25821	0.223321	0.505077	0.175109
ENSG00000181625.16	0.431264	0.175109	0.532361	0.223321	0.408318	0.480066	0.313772	0.597684	0.385399	0.83542	0.83542	1.01081	0.361877	0.337687	0.74474	0.286957	0.25821	0.563175	0.505077	0.637079	0.455639
ENSG00000240846.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.83542	0.563175	0.597684	0.637079	0.683862	1.01081
ENSG00000233235.1	0.385399	0.175109	0.74474	0.223321	0.25821	0.286957	0.313772	0.337687	0.683862	0.361877	0.361877	0.408318	0.597684	1.01081	0.83542	0.431264	0.455639	0.480066	0.637079	0.505077	0.532361
ENSG00000189182.8	0.683862	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.83542	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.74474
